tweet_user_name,tweet_user_screen,follower_count,user_created,tweet_count,following_status,friends_count,favourites_count,description,user_verified,user_time_zone,user_location,user_tweet,hash_tag,tweet_source,location_from_tweets,tweet_sentiment_polarity,tweet_sentiment_subjectivity,match_ratio,country_partial_match_ratio,token_sort_match_ratio,token_set_match_ratio,location_from_tweets_match_ratio,location_from_tweets_country_partial_match_ratio,location_from_tweets_token_sort_match_ratio,location_from_tweets_token_set_match_ratio,input_disaster_location,input_disaster
KMFDT,KMFDT,734,Tue Oct 06 09:11:43 +0000 2020,234294,False,843,36017,There are no luggage racks on hearses. Act accordingly.,False,,,RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter for iPhone,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
Andrea Walton✨🇺🇸🌟🌟🌟,AndreaRomans828,6801,Tue Oct 06 09:11:28 +0000 2020,376712,False,4429,253728,#Christian #PrayerWarrior #HappilyMarriedToMyBeloved #ProudMommato4Daughters #Mimito5Grands #Patriot #AFVeteran  #1A #2A #KAG #John3:16 F/B General Flynn,False,,,"RT @TheWatchers_: Delta strengthens into a hurricane, forecast to make landfall along the central Gulf Coast https://t.co/CZSLcW8nsK #Hurri…",Hurri,Twitter Web App,"Delta,Gulf Coast",0.0,0.25,13,36,10,10,27,33,18,18,Mexico,cyclone
bonnievanak,bonnievanak,923,Tue Oct 06 09:11:19 +0000 2020,15672,False,478,6596,NY Times bestselling author of paranormal romance novels,False,,,RT @NHC_Atlantic: Here are the Key Messages for rapidly intensifying #Hurricane #Delta this late Monday evening.  The latest advisory is at…,"Hurricane,Delta",Twitter for Android,Delta,0.06666666666666667,0.8333333333333334,9,29,11,11,18,20,18,18,Mexico,cyclone
Dale Bowen,DaleBow54243415,6317,Tue Oct 06 09:11:13 +0000 2020,126062,False,6953,129135,in Spanish Fort Alabama #2A #MAGA🇺🇸🏈🍺 #UGA👮🏻‍♂️🍑🏈⚽️🇯🇪🇮🇱🇺🇸#JobsNotMobs #ShortTermDoug,False,,Mobile Alabama,RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter for iPhone,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
Jeff Tanchak,JeffTanchak19,7442,Tue Oct 06 09:11:10 +0000 2020,107782,False,877,27102,Meteorologist at Cleveland 19 News and adopted Cleveland homer,True,,Cleveland,RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter Web App,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
Eve Castle,Eve_Castle,8160,Tue Oct 06 09:11:04 +0000 2020,57121,False,8147,66541,Poetry © https://t.co/z7hqDIoGMh love & RT #haiku #tanka #haibun sun moon wind host: @tankathursday #TankaThursday 💙#VotingBlue #EarlyVote,False,,"Dallas, TX","RT @bbcweather: In the next 24 hours, #Delta is expected to hit Mexico's Yucatan Peninsula as a major hurricane. It's the ninth #hurricane…","Delta,hurricane",Twitter for iPhone,"Delta,Mexico,Yucatan Peninsula",-0.012500000000000002,0.3,17,57,16,60,33,100,33,100,Mexico,cyclone
Miguel Tovar,migueltovar,2364,Tue Oct 06 09:10:39 +0000 2020,234444,False,857,309,"Políticamente incorrecto. ¡¡Arriba el libre mercado!! Melómano. Outcast Photography, Fashion, Anime, Movies, Series #FreeSpeech",False,,"Villahermosa, Tabasco",RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter for Android,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
Mr. Wednesday,MrWednesday11,21606,Tue Oct 06 09:10:30 +0000 2020,113491,False,23774,92747,"🚫Trump, 🚫GOP, 🚫NRA. No Lists, I am here to resist until trump is removed. Father, Husband, Navy Vet. Sauvágé #PRU Warning: Red; Weapons: Free.",False,,⬛️⬛️⬛️⬛️⬛️⬛️ [REDACTED],RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter for iPhone,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
BC Wildfire Weekly - Now Covering #COVID19,BCWildfireWkly,1563,Tue Oct 06 09:10:25 +0000 2020,159449,False,5001,52554,"Retweets #BCWildfire, 🇨🇦/🇺🇸/🌎 disaster relief, news & more. Not a government agency. RT's/MT's & follows ≠ endorsement.   Header 📸: Shawn Cahill",False,,"British Columbia, Canada",RT @ABC7EileenW: 🌀NEW: #Delta is now a Category 2 #hurricane with 100mph winds. Further strengthening is forecast over the next 48 hours. 🌀…,"Delta,hurricane",Twitter for iPad,Delta,0.0,0.25,6,21,13,13,18,20,18,18,Mexico,cyclone
Haley Baker,HaleyBakerWAFF,1670,Tue Oct 06 09:10:05 +0000 2020,5836,False,1839,5864,"News Junky, mom, wife, and a Kentucky girl. Wake up with me on WAFF 48 each weekday morning from 4:30-7:00! Have a story? Email me at haley.baker@gray.tv",True,,"Huntsville, AL",RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter Web App,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
Tim Howe,jtimhowe,450,Tue Oct 06 09:09:48 +0000 2020,2594,False,394,4257,Believer | Husband | Father | Golden Retriever rescuer | College football fan | 26.2 | YH Owner,False,,,RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter Web App,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
Introverted Dragon (they/them),nightfury326,334,Tue Oct 06 09:09:30 +0000 2020,41881,False,1503,123624,"How to Train Your Dragon, DuckTales2017 fanatic,Artist, Disney nerd, Musical Theater Nerd, Broadway nerd, I also write fanfic and original stories. they/them",False,,Ba Sing Sei,RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter for iPhone,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
Gladys Giraldo,giraldo35,1076,Tue Oct 06 09:09:20 +0000 2020,226565,False,2426,22432,#ClimaCrisis #End_Ecocid #FridaysForFuture @GretaThunberg @Jamie_Margolin @vanessa_vash @FranciaMarquezM @RiosVivosColom @franciscoactiv2,False,,,RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter for Android,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
Teresa Weakley,TeresaWeakley,3962,Tue Oct 06 09:09:11 +0000 2020,17093,False,1690,3815,"@woodtv Journalist, wife, mom, singer, musician, @nyuniversity grad who loves to cook/bake 👩‍🍳 🧁 formerly with @WKRN @WKBN @news4buffalo insta @teresaweakley",True,,"ÜT: 36.0738,-86.92645",RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter for iPhone,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
Cat,IvyFaeCat,2897,Tue Oct 06 09:09:05 +0000 2020,34266,False,4876,102676,Just a Florida girl living in a crazy world & working in a Magical one. GenX mom of two awesome GenZs. ☕️💻🌴🌳🏰🐭👑🤦🍷$treedCat,False,,"District12 NW of Tampa, FL",RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter for Android,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
Nick Norwood,TheStormWire,413,Tue Oct 06 09:08:50 +0000 2020,4056,False,124,644,I love watching the weather and tracking storms.I'm also a trained storm spotter. I love my Mustang and my Windows Phone. PC technician & gamer too.,False,,Arkansas,RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Tweetium for Windows,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
Vega$ Chicken,Vegas_Chicken,5233,Tue Oct 06 09:08:47 +0000 2020,18991,False,428,22063,“It is what it is.”,False,,The Sports Book,RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter Web App,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
Robbie,robbiesharpp,127,Tue Oct 06 09:08:45 +0000 2020,8416,False,99,1880,"Lamentations 3:22
It is of the LORD's mercies that we are not consumed, because his compassions fail not.",False,,,RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter for Android,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
Austin Louis,AustinLouis5,816,Tue Oct 06 09:08:41 +0000 2020,415360,False,2929,9466,I am 22 and a Graduate at JGHS #ClassOf2016  Watch @MorningExp with @RobinMeade Mon-Fri 6am-12 pm ET! Weather geek I am a SVU Die Hard! #SVUDieHard,False,,"Cambridge,Oh",RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter for Android,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
Johnny Kelly,stormchaser4850,22476,Tue Oct 06 09:08:28 +0000 2020,83771,False,2559,397,"EVERYONE SHOULD STAY WEATHER AWARE AND OR UP-TO-DATE ON THE WEATHER CONDITIONS AS THEY DEVELOP AND OR CHANGE. 

(All weather, all the time)",False,,United States weather,RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter for Android,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
Richboi217,richboi217,434,Tue Oct 06 09:08:25 +0000 2020,91323,False,2583,105174,#mambaforever #gigiforever #gospursgo #gopackgo #BlackLivesMatter #ClassOf2021,False,,"Lafayette, LA",RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter for iPhone,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
Mathew Prakash George,Mathew1Prakash,444,Tue Oct 06 09:08:12 +0000 2020,16523,False,5001,11357,"Author, life coach. Author of 7 books, the best ever books on relationships, parenting, fiction, available to purchase on https://t.co/4rwjfdidk3.",False,,,RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter Web App,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
marco antonio nuñez,marconunezz,2469,Tue Oct 06 09:08:10 +0000 2020,24727,False,5002,3474,Consejero Nacional del Partido Accion Nacional,False,,"Veracruz, Veracruz,México",RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter for iPhone,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
HurricaneFeeds.Com,Hurricane_Feeds,10,Tue Oct 06 09:08:05 +0000 2020,2002,False,60,14,24x7 Watches & Warnings • Alerts • #Hurricane Updates • Live Streams • Live #Storms • Resources • NEW account associated with @WatchWx • non-profit •,False,,,RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,dlvr.it,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
WatchStorms.Com,WatchWx,952,Tue Oct 06 09:08:04 +0000 2020,101130,False,732,3801,Watches & Warnings • WX • #Hurricanes • Tornadoes • Storms • Resources • https://t.co/YD0kk1fWxw • https://t.co/Vc4n7kIOfN • non-profit •,False,, 🇨🇦 🇺🇸 🌎,RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,dlvr.it,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
WKYC 3weather,wkycweather,17498,Tue Oct 06 09:08:03 +0000 2020,200992,False,1216,3522,WKYC Studio's official Weather Twitter page keeping northeast Ohio #3Weather Ready all year round.,True,,"Cleveland, Ohio",RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,dlvr.it,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
Meteo-Nederland,SevereWeather_N,4337,Tue Oct 06 09:07:41 +0000 2020,98259,False,248,65183,Actueel weer/extreem weer/natuurfotograaf en een beetje nieuws. Oh en ook nog moderator bij onweer-online #KeepOnSmiling,False,,Fryslân,RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter for Android,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
mz_jagger,emcjagger,1307,Tue Oct 06 09:07:35 +0000 2020,69423,False,3339,154870,#AllLivesMatter #BeADecentHumanBeing #GratefulAndProudAmerican #Polynesian #MAGA #I❤USA,False,,,RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter for Android,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
Freddie Zeigler,SmokestackLTG,193,Tue Oct 06 09:07:27 +0000 2020,1438,False,498,1332,Warning Coordination Meteorologist at NWS Cleveland. JSU Alum. Follow @NWSCLE for official weather information. Opinions are mine and not my employer’s.,False,,"Cleveland, OH",RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter for iPhone,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
Libardo Buitrago,LibardoBuitrago,46377,Tue Oct 06 09:07:18 +0000 2020,152856,False,558,9182,"Consultor Internacional Analista Internacional, Cientista Político, Académico y Periodista. Director de Inteligencia Prospectiva en CONSIGLIERI",False,,,RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter Web App,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
♡ 𝒜𝓃𝑔𝒾𝑒 𝐿𝒾𝓃𝒶 ♡ BLM,smittcn_kittcn,246,Tue Oct 06 09:07:17 +0000 2020,11530,False,461,20648,"💋Angela, 27, She/Her, Italian American, Brooklyn Native, Proofreader, Crash Trash, Vintage Oddity Enthusiast, Loves Penguins, Pet Mom! PSN: Punta_Penguin",False,,Frorida,RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter for iPhone,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
Megan Ogden,MeganOgden123,669,Tue Oct 06 09:07:16 +0000 2020,8037,False,2556,20442,"poet, explorer, and a demigod",False,,Camp halfblood ,RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter for iPhone,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
Mel_Storni,Mel_Storni,842,Tue Oct 06 09:07:03 +0000 2020,418241,False,337,62477,"News, history, art, curious info of the world... Noticias, historia, arte e informaciones curiosas del mundo. Follow me on Instagram: @Mel_Storni  .",False,, USA  ,RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter for Android,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
susan p.,idatroll,219,Tue Oct 06 09:07:03 +0000 2020,15722,False,878,20066,just a girl with two mischievous felines taking life minute by minute and praying for peace in a troubled world,False,,"South Carolina, USA",RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter for Android,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
x - Gage “HYSKY” 🏳️‍🌈🌪🐺,hyskywx,106,Tue Oct 06 09:07:01 +0000 2020,3416,False,269,6588,"19 yr old trained weather spotter and meteorology student at MSU. weather photographer. I love dogs. Blue Jays, Rockies. Diehard Avs fan. High plains specialist",False,,"Denver, CO",RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter for iPhone,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
Road Not Taken,yoohooair,293,Tue Oct 06 09:06:54 +0000 2020,20982,False,918,49491,"Just because you can... doesn't mean you should.
Other than voting.  If you can vote, you should vote.  So register now if you are eligible but haven't yet.",False,,"Mid-Atlantic, USA",RT @ABC7EileenW: 🌀NEW: #Delta is now a Category 2 #hurricane with 100mph winds. Further strengthening is forecast over the next 48 hours. 🌀…,"Delta,hurricane",Twitter for Android,Delta,0.0,0.25,6,21,13,13,18,20,18,18,Mexico,cyclone
Heriberto Cota,heribertocota,2261,Tue Oct 06 09:06:53 +0000 2020,4854,False,4443,4910,Opinions expressed are my own... unless they're poorly formed. The Grand at Moon Palace Cancun,False,,Playa Del Carmen ,RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter for iPhone,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
MakeAmericaGod'sMelissa CatonMakeAmericaGod's,Melissacaton4,5550,Tue Oct 06 09:06:52 +0000 2020,214802,False,4818,174931,"I am a born again Christian .I live in the south but was born in the North.God,Family,Country in that order.",False,,"North Carolina, USA",RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter for Android,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
Jackson,JoeCarrol6,160,Tue Oct 06 09:06:45 +0000 2020,7151,False,2598,11875,,False,,,RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter for iPhone,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
Dennis Neubacher,DNeubacher950,734,Tue Oct 06 09:06:43 +0000 2020,20485,False,394,10471,Just a guy bringing you traffic on the 8's on WWJ 950 AM. Mornings 5-10.,False,,,RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter Web App,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
Joshua Garner 🇺🇸 🇳🇱 🇬🇧 🇪🇸,chefgarner1,171,Tue Oct 06 09:06:32 +0000 2020,11546,False,169,41966,Chef from the small town of Port La Vaca to Peurto de Mazarrón. Reinvention is the life blood of life.,False,,"Isla Plana, Spain",RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter for Android,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
BC Wildfire Weekly - Now Covering #COVID19,BCWildfireWkly,1563,Tue Oct 06 09:06:29 +0000 2020,159449,False,5001,52554,"Retweets #BCWildfire, 🇨🇦/🇺🇸/🌎 disaster relief, news & more. Not a government agency. RT's/MT's & follows ≠ endorsement.   Header 📸: Shawn Cahill",False,,"British Columbia, Canada",RT @NHC_Atlantic: #Delta has continued to rapidly intensify overnight and is now at category-2 strength.  Here are the Key Messages for thi…,Delta,Twitter for iPad,Delta,0.0,1.0,9,29,16,16,18,20,18,18,Mexico,cyclone
